title,currency,value,status
deal_5354,EUR,189.59,deleted
deal_5355,USD,829.04,deleted
deal_5356,EUR,975.26,open
deal_5357,GBP,393.62,lost
deal_5358,USD,473.65,lost
deal_5359,EUR,954.23,lost
deal_5360,USD,971.62,won
deal_5361,GBP,976.39,deleted
deal_5362,USD,239.21,won
deal_5363,GBP,919.53,deleted
deal_5364,USD,763.66,lost
deal_5365,GBP,123.02,open
deal_5366,GBP,336.63,lost
deal_5367,GBP,284.54,lost
deal_5368,USD,334.62,open
deal_5369,EUR,541.97,won
deal_5370,GBP,138.22,open
deal_5371,EUR,400.91,lost
deal_5372,GBP,62.81,deleted
deal_5373,USD,847.73,open
deal_5374,USD,573.45,deleted
deal_5375,GBP,984.32,deleted
deal_5376,EUR,562.88,deleted
deal_5377,EUR,11.52,won
deal_5378,EUR,603.63,deleted
deal_5379,USD,685.19,lost
deal_5380,USD,776.31,lost
deal_5381,USD,13.73,lost
deal_5382,GBP,565.92,lost
deal_5383,GBP,709.23,deleted
deal_5384,EUR,662.62,open
deal_5385,USD,378.73,lost
deal_5386,EUR,662.67,won
deal_5387,USD,99.74,won
deal_5388,USD,933.53,deleted
deal_5389,GBP,240.5,deleted
deal_5390,GBP,11.78,won
deal_5391,USD,143.22,open
deal_5392,EUR,763.39,deleted
deal_5393,EUR,720.6,deleted
deal_5394,GBP,792.63,lost
deal_5395,GBP,10.07,lost
deal_5396,USD,93.18,won
deal_5397,GBP,826.25,lost
deal_5398,GBP,17.83,won
deal_5399,USD,500.44,open
deal_5400,EUR,520.09,deleted
deal_5401,GBP,814.92,lost
deal_5402,EUR,617.85,deleted
deal_5403,USD,390.18,open
deal_5404,USD,613.88,open
deal_5405,EUR,873.12,lost
deal_5406,USD,918.73,deleted
deal_5407,GBP,408.03,won
deal_5408,EUR,853.3,won
deal_5409,USD,438.15,won
deal_5410,USD,485.27,lost
deal_5411,EUR,616.98,won
deal_5412,GBP,842.42,won
deal_5413,EUR,623.62,lost
deal_5414,USD,831.02,open
deal_5415,USD,643.12,open
deal_5416,USD,172.28,open
deal_5417,EUR,496.98,lost
deal_5418,GBP,442.7,open
deal_5419,GBP,699.74,deleted
deal_5420,EUR,220.77,open
deal_5421,EUR,798.9,deleted
deal_5422,EUR,177.9,lost
deal_5423,GBP,19.46,open
deal_5424,EUR,457.55,lost
deal_5425,EUR,881.44,deleted
deal_5426,EUR,786.44,open
deal_5427,GBP,287.45,deleted
deal_5428,GBP,704.1,won
deal_5429,GBP,312.6,open
deal_5430,EUR,267.18,won
deal_5431,GBP,785.33,lost
deal_5432,USD,666.29,lost
deal_5433,EUR,447.41,won
deal_5434,EUR,114.7,lost
deal_5435,EUR,215.18,open
deal_5436,GBP,239.74,won
deal_5437,GBP,451.64,deleted
deal_5438,USD,694.22,open
deal_5439,GBP,717.08,lost
deal_5440,GBP,679.27,won
deal_5441,USD,380.28,won
deal_5442,EUR,800.28,lost
deal_5443,USD,112.37,open
deal_5444,USD,484.62,won
deal_5445,EUR,289.96,won
deal_5446,EUR,406.5,deleted
deal_5447,GBP,55.37,lost
deal_5448,EUR,559.83,won
deal_5449,USD,556.49,open
deal_5450,GBP,944.93,open
deal_5451,GBP,279.86,lost
deal_5452,USD,621.06,lost
deal_5453,EUR,927.85,won
deal_5454,USD,733.36,open
deal_5455,GBP,755.04,won
deal_5456,GBP,872.07,won
deal_5457,USD,494.55,deleted
deal_5458,GBP,374.0,lost
deal_5459,GBP,788.26,deleted
deal_5460,USD,206.27,deleted
deal_5461,EUR,618.34,lost
deal_5462,USD,908.4,open
deal_5463,EUR,686.97,deleted
deal_5464,USD,456.38,won
deal_5465,GBP,932.12,deleted
deal_5466,USD,499.93,won
deal_5467,GBP,151.53,deleted
deal_5468,GBP,863.45,won
deal_5469,GBP,648.96,lost
deal_5470,USD,15.68,deleted
deal_5471,GBP,520.92,deleted
deal_5472,EUR,898.42,open
deal_5473,USD,984.37,won
deal_5474,EUR,432.93,deleted
deal_5475,GBP,823.1,deleted
deal_5476,EUR,172.24,open
deal_5477,GBP,114.3,won
deal_5478,EUR,922.77,open
deal_5479,EUR,855.86,deleted
deal_5480,EUR,704.93,lost
deal_5481,USD,692.17,won
deal_5482,GBP,444.88,won
deal_5483,GBP,637.09,open
deal_5484,GBP,738.86,lost
deal_5485,GBP,190.76,won
deal_5486,EUR,185.46,open
deal_5487,EUR,131.71,won
deal_5488,EUR,498.75,open
deal_5489,GBP,724.72,lost
deal_5490,EUR,450.35,deleted
deal_5491,GBP,841.55,open
deal_5492,USD,795.95,lost
deal_5493,GBP,528.14,open
deal_5494,GBP,997.66,open
deal_5495,EUR,384.75,deleted
deal_5496,GBP,159.02,deleted
deal_5497,USD,24.51,deleted
deal_5498,GBP,155.21,won
deal_5499,EUR,591.48,lost
deal_5500,EUR,869.19,open
deal_5501,EUR,160.23,open
deal_5502,EUR,568.55,open
deal_5503,USD,524.62,lost
deal_5504,USD,802.54,deleted
deal_5505,EUR,749.81,won
deal_5506,USD,498.15,won
deal_5507,EUR,251.71,lost
deal_5508,EUR,66.98,won
deal_5509,USD,291.37,lost
deal_5510,GBP,947.99,deleted
deal_5511,GBP,621.09,deleted
deal_5512,GBP,954.31,won
deal_5513,GBP,96.59,open
deal_5514,GBP,326.47,open
deal_5515,USD,227.88,won
deal_5516,USD,402.93,open
deal_5517,GBP,476.7,won
deal_5518,USD,696.51,won
deal_5519,USD,770.48,open
deal_5520,EUR,515.36,won
deal_5521,USD,739.72,open
deal_5522,USD,550.49,deleted
deal_5523,GBP,543.6,lost
deal_5524,EUR,993.73,deleted
deal_5525,EUR,442.91,open
deal_5526,USD,365.69,lost
deal_5527,USD,356.58,won
deal_5528,USD,868.75,lost
deal_5529,GBP,470.76,lost
deal_5530,USD,58.21,deleted
deal_5531,GBP,184.17,deleted
deal_5532,USD,178.55,open
deal_5533,GBP,502.62,won
deal_5534,USD,528.14,open
deal_5535,GBP,891.1,lost
deal_5536,EUR,756.53,deleted
deal_5537,GBP,851.11,won
deal_5538,USD,461.93,open
deal_5539,USD,538.82,lost
deal_5540,EUR,631.91,open
deal_5541,EUR,848.59,open
deal_5542,GBP,754.82,lost
deal_5543,GBP,504.2,won
deal_5544,GBP,724.92,won
deal_5545,GBP,302.34,open
deal_5546,USD,430.73,open
deal_5547,EUR,710.2,deleted
deal_5548,EUR,596.02,won
deal_5549,USD,540.71,open
deal_5550,USD,120.13,lost
deal_5551,USD,180.62,won
deal_5552,EUR,1.54,lost
deal_5553,USD,501.21,deleted
deal_5554,GBP,715.19,open
deal_5555,USD,502.4,deleted
deal_5556,USD,963.38,deleted
deal_5557,GBP,612.61,lost
deal_5558,GBP,651.98,lost
deal_5559,GBP,402.69,open
deal_5560,USD,375.45,deleted
deal_5561,EUR,0.14,won
deal_5562,GBP,599.21,open
deal_5563,EUR,350.92,lost
deal_5564,USD,171.84,lost
deal_5565,USD,741.0,lost
deal_5566,EUR,186.97,lost
deal_5567,USD,667.71,deleted
deal_5568,GBP,125.25,open
deal_5569,EUR,432.94,open
deal_5570,GBP,400.06,lost
deal_5571,USD,565.05,deleted
deal_5572,EUR,19.97,lost
deal_5573,USD,931.46,lost
deal_5574,GBP,505.66,open
deal_5575,EUR,0.71,won
deal_5576,GBP,424.51,open
deal_5577,EUR,854.2,deleted
deal_5578,EUR,468.76,open
deal_5579,USD,805.08,lost
deal_5580,USD,749.14,lost
deal_5581,EUR,267.44,open
deal_5582,GBP,875.3,open
deal_5583,EUR,330.71,lost
deal_5584,GBP,485.84,open
deal_5585,EUR,459.16,won
deal_5586,GBP,665.74,deleted
deal_5587,USD,198.2,deleted
deal_5588,GBP,161.36,lost
deal_5589,EUR,418.19,deleted
deal_5590,EUR,117.65,deleted
deal_5591,USD,182.88,lost
deal_5592,USD,104.26,open
deal_5593,GBP,424.93,deleted
deal_5594,GBP,871.25,open
deal_5595,GBP,499.9,deleted
deal_5596,EUR,446.2,open
deal_5597,GBP,833.39,open
deal_5598,GBP,45.49,lost
deal_5599,USD,787.59,lost
deal_5600,GBP,411.32,open
deal_5601,USD,501.19,deleted
deal_5602,EUR,35.25,lost
deal_5603,GBP,123.03,lost
deal_5604,EUR,695.46,deleted
deal_5605,EUR,34.72,won
deal_5606,GBP,567.78,won
deal_5607,EUR,404.7,deleted
deal_5608,EUR,702.29,won
deal_5609,GBP,696.14,won
deal_5610,EUR,10.29,deleted
deal_5611,GBP,770.84,won
deal_5612,USD,497.82,won
deal_5613,GBP,441.16,deleted
deal_5614,USD,146.06,won
deal_5615,EUR,152.28,lost
deal_5616,GBP,840.39,won
deal_5617,EUR,347.25,won
deal_5618,GBP,373.37,lost
deal_5619,EUR,187.19,won
deal_5620,GBP,266.54,lost
deal_5621,GBP,961.19,deleted
deal_5622,EUR,879.26,lost
deal_5623,EUR,850.22,lost
deal_5624,GBP,947.51,deleted
deal_5625,GBP,141.05,won
deal_5626,EUR,820.8,won
deal_5627,EUR,107.13,deleted
deal_5628,USD,992.46,deleted
deal_5629,USD,177.23,lost
deal_5630,USD,211.58,won
deal_5631,EUR,323.05,lost
deal_5632,GBP,108.73,open
deal_5633,EUR,106.76,deleted
deal_5634,EUR,624.1,won
deal_5635,EUR,674.56,open
deal_5636,EUR,413.16,open
deal_5637,USD,344.18,won
deal_5638,EUR,337.68,lost
deal_5639,EUR,735.84,won
deal_5640,USD,701.79,won
deal_5641,EUR,231.33,open
deal_5642,USD,90.41,open
deal_5643,GBP,103.39,open
deal_5644,USD,608.59,won
deal_5645,USD,986.24,lost
deal_5646,GBP,727.66,lost
deal_5647,EUR,853.68,lost
deal_5648,USD,967.51,open
deal_5649,EUR,220.46,lost
deal_5650,EUR,351.2,deleted
deal_5651,EUR,853.56,won
deal_5652,GBP,811.96,lost
deal_5653,EUR,969.59,open
deal_5654,GBP,626.35,deleted
deal_5655,GBP,505.72,open
deal_5656,USD,169.22,open
deal_5657,GBP,735.13,open
deal_5658,EUR,601.19,won
deal_5659,EUR,845.17,deleted
deal_5660,GBP,623.68,won
deal_5661,EUR,176.53,won
deal_5662,USD,902.59,open
deal_5663,USD,714.56,won
deal_5664,USD,829.05,lost
deal_5665,USD,62.2,won
deal_5666,EUR,993.51,open
deal_5667,USD,527.35,deleted
deal_5668,EUR,891.69,open
deal_5669,GBP,58.41,deleted
deal_5670,EUR,319.59,open
deal_5671,USD,199.06,open
deal_5672,USD,291.45,deleted
deal_5673,GBP,156.3,lost
deal_5674,GBP,531.23,deleted
deal_5675,USD,222.59,deleted
deal_5676,USD,991.29,lost
deal_5677,USD,816.7,lost
deal_5678,EUR,248.46,lost
deal_5679,EUR,829.29,open
deal_5680,EUR,280.02,open
deal_5681,USD,343.87,open
deal_5682,GBP,612.81,deleted
deal_5683,GBP,477.19,open
deal_5684,USD,359.84,deleted
deal_5685,EUR,657.99,deleted
deal_5686,USD,530.87,lost
deal_5687,EUR,9.64,won
deal_5688,EUR,387.88,won
deal_5689,GBP,903.6,open
deal_5690,EUR,481.63,deleted
deal_5691,USD,188.28,deleted
deal_5692,USD,201.6,lost
deal_5693,GBP,413.67,open
deal_5694,EUR,9.13,open
deal_5695,GBP,941.31,open
deal_5696,GBP,906.24,won
deal_5697,USD,955.95,deleted
deal_5698,EUR,792.38,open
deal_5699,GBP,969.77,deleted
deal_5700,GBP,219.94,open
deal_5701,EUR,94.58,deleted
deal_5702,USD,393.5,lost
deal_5703,EUR,534.51,lost
deal_5704,USD,399.37,open
deal_5705,EUR,586.87,open
deal_5706,USD,555.03,deleted
deal_5707,EUR,535.4,lost
deal_5708,USD,513.95,open
deal_5709,USD,10.65,lost
deal_5710,GBP,422.09,lost
deal_5711,GBP,509.57,open
deal_5712,USD,610.52,deleted
deal_5713,GBP,516.74,deleted
deal_5714,USD,803.62,open
deal_5715,EUR,700.57,won
deal_5716,GBP,897.65,deleted
deal_5717,GBP,676.66,won
deal_5718,GBP,440.6,lost
deal_5719,GBP,163.73,open
deal_5720,EUR,20.62,open
deal_5721,EUR,54.8,lost
deal_5722,EUR,347.03,lost
deal_5723,GBP,789.73,won
deal_5724,USD,384.3,lost
deal_5725,USD,841.66,deleted
deal_5726,EUR,428.07,lost
deal_5727,GBP,353.6,won
deal_5728,USD,852.17,open
deal_5729,USD,974.38,lost
deal_5730,USD,229.69,open
deal_5731,GBP,986.04,won
deal_5732,USD,784.66,open
deal_5733,EUR,636.9,won
deal_5734,GBP,628.07,lost
deal_5735,USD,79.68,open
deal_5736,GBP,46.03,deleted
deal_5737,EUR,38.46,deleted
deal_5738,GBP,319.7,deleted
deal_5739,EUR,88.95,lost
deal_5740,EUR,188.4,lost
deal_5741,EUR,122.17,won
deal_5742,EUR,57.49,open
deal_5743,USD,568.51,open
deal_5744,GBP,988.61,lost
deal_5745,EUR,640.93,lost
deal_5746,GBP,620.94,deleted
deal_5747,USD,816.52,lost
deal_5748,GBP,35.2,lost
deal_5749,GBP,932.16,won
deal_5750,EUR,824.22,won
deal_5751,USD,466.08,deleted
deal_5752,EUR,405.33,deleted
deal_5753,GBP,577.1,open
deal_5754,GBP,538.16,lost
deal_5755,GBP,616.3,lost
deal_5756,EUR,838.1,deleted
deal_5757,EUR,409.89,lost
deal_5758,EUR,445.64,won
deal_5759,GBP,688.17,lost
deal_5760,EUR,755.5,open
deal_5761,EUR,12.69,won
deal_5762,EUR,909.59,lost
deal_5763,EUR,952.17,lost
deal_5764,USD,668.04,open
deal_5765,EUR,377.77,lost
deal_5766,GBP,15.15,open
deal_5767,USD,738.92,deleted
deal_5768,EUR,376.78,open
deal_5769,EUR,90.85,lost
deal_5770,EUR,328.0,won
deal_5771,EUR,757.36,deleted
deal_5772,GBP,22.06,deleted
deal_5773,USD,188.87,open
deal_5774,EUR,760.14,won
deal_5775,USD,313.97,open
deal_5776,USD,535.65,deleted
deal_5777,USD,965.67,open
deal_5778,GBP,796.85,deleted
deal_5779,GBP,733.37,won
deal_5780,USD,314.8,deleted
deal_5781,USD,575.79,deleted
deal_5782,USD,532.9,deleted
deal_5783,EUR,527.47,lost
deal_5784,EUR,527.77,deleted
deal_5785,USD,424.93,won
deal_5786,USD,907.75,deleted
deal_5787,GBP,951.38,won
deal_5788,USD,908.94,open
deal_5789,GBP,871.09,lost
deal_5790,EUR,272.0,lost
deal_5791,GBP,874.85,lost
deal_5792,EUR,721.21,won
deal_5793,USD,574.99,deleted
deal_5794,USD,109.48,won
deal_5795,USD,716.92,won
deal_5796,EUR,799.75,open
deal_5797,GBP,397.72,won
deal_5798,USD,904.19,open
deal_5799,GBP,953.61,won
deal_5800,GBP,291.73,lost
deal_5801,GBP,422.98,deleted
deal_5802,EUR,374.03,lost
deal_5803,USD,687.71,deleted
deal_5804,EUR,300.72,deleted
deal_5805,USD,31.65,lost
deal_5806,USD,258.53,lost
deal_5807,USD,344.42,deleted
deal_5808,USD,654.33,lost
deal_5809,GBP,203.93,deleted
deal_5810,EUR,152.66,won
deal_5811,GBP,900.39,lost
deal_5812,GBP,967.99,lost
deal_5813,GBP,467.12,lost
deal_5814,GBP,13.09,deleted
deal_5815,GBP,619.6,lost
deal_5816,GBP,702.48,deleted
deal_5817,USD,415.1,deleted
deal_5818,EUR,996.78,deleted
deal_5819,GBP,52.34,open
deal_5820,EUR,97.51,lost
deal_5821,USD,752.5,deleted
deal_5822,USD,482.39,won
deal_5823,GBP,876.42,lost
deal_5824,USD,385.84,open
deal_5825,EUR,53.71,lost
deal_5826,GBP,416.22,deleted
deal_5827,USD,65.66,open
deal_5828,USD,710.56,open
deal_5829,EUR,517.62,won
deal_5830,EUR,329.39,lost
deal_5831,EUR,978.97,lost
deal_5832,EUR,801.83,open
deal_5833,USD,25.97,won
deal_5834,USD,774.27,open
deal_5835,EUR,694.53,won
deal_5836,EUR,252.11,lost
deal_5837,USD,330.26,won
deal_5838,USD,213.92,open
deal_5839,EUR,974.21,lost
deal_5840,USD,897.27,open
deal_5841,GBP,705.62,lost
deal_5842,EUR,704.72,won
deal_5843,EUR,631.91,lost
deal_5844,EUR,797.84,deleted
deal_5845,EUR,137.53,deleted
deal_5846,USD,910.39,lost
deal_5847,EUR,347.97,open
deal_5848,EUR,737.62,open
deal_5849,EUR,895.04,deleted
deal_5850,USD,418.74,open
deal_5851,EUR,267.86,won
deal_5852,EUR,522.44,won
deal_5853,GBP,970.24,won
deal_5854,USD,22.94,lost
deal_5855,EUR,823.0,won
deal_5856,GBP,21.61,lost
deal_5857,USD,59.33,deleted
deal_5858,USD,330.36,open
deal_5859,GBP,762.07,lost
deal_5860,GBP,982.91,deleted
deal_5861,GBP,972.9,lost
deal_5862,EUR,470.59,open
deal_5863,EUR,239.99,open
deal_5864,USD,878.61,won
deal_5865,GBP,149.79,lost
deal_5866,GBP,113.61,deleted
deal_5867,GBP,957.0,lost
deal_5868,USD,346.35,lost
deal_5869,USD,264.45,open
deal_5870,GBP,22.53,deleted
deal_5871,EUR,269.59,deleted
deal_5872,USD,677.33,deleted
deal_5873,GBP,391.12,lost
deal_5874,GBP,690.77,won
deal_5875,USD,993.38,won
deal_5876,EUR,474.85,open
deal_5877,EUR,213.85,deleted
deal_5878,EUR,589.09,won
deal_5879,GBP,507.29,deleted
deal_5880,GBP,76.63,open
deal_5881,GBP,732.79,won
deal_5882,USD,199.8,lost
deal_5883,GBP,258.41,lost
deal_5884,GBP,634.88,won
deal_5885,GBP,138.27,won
deal_5886,EUR,931.55,lost
deal_5887,GBP,494.73,lost
deal_5888,GBP,206.14,won
deal_5889,USD,593.79,open
deal_5890,GBP,648.14,deleted
deal_5891,USD,857.52,deleted
deal_5892,GBP,223.38,open
deal_5893,EUR,142.85,lost
deal_5894,EUR,307.87,deleted
deal_5895,GBP,365.35,lost
deal_5896,GBP,639.59,open
deal_5897,EUR,651.33,deleted
deal_5898,USD,332.45,open
deal_5899,GBP,296.62,lost
deal_5900,GBP,272.47,won
deal_5901,EUR,667.62,deleted
deal_5902,GBP,121.66,open
deal_5903,USD,965.04,lost
deal_5904,USD,671.3,won
deal_5905,EUR,896.47,deleted
deal_5906,GBP,790.63,open
deal_5907,GBP,633.47,lost
deal_5908,EUR,910.12,lost
deal_5909,EUR,130.96,deleted
deal_5910,EUR,335.17,won
deal_5911,GBP,431.66,deleted
deal_5912,GBP,478.32,won
deal_5913,EUR,311.22,lost
deal_5914,EUR,775.42,open
deal_5915,EUR,77.32,open
deal_5916,GBP,97.98,open
deal_5917,EUR,357.22,won
deal_5918,USD,322.53,open
deal_5919,EUR,208.9,deleted
deal_5920,USD,663.78,open
deal_5921,GBP,441.44,deleted
deal_5922,GBP,192.62,open
deal_5923,USD,923.74,open
deal_5924,GBP,450.1,lost
deal_5925,GBP,679.82,open
deal_5926,EUR,831.96,deleted
deal_5927,EUR,66.92,won
deal_5928,USD,811.66,won
deal_5929,USD,414.03,lost
deal_5930,EUR,936.81,deleted
deal_5931,EUR,442.99,lost
deal_5932,USD,890.33,deleted
deal_5933,USD,19.72,deleted
deal_5934,GBP,833.84,deleted
deal_5935,GBP,13.89,deleted
deal_5936,GBP,144.65,lost
deal_5937,EUR,472.33,lost
deal_5938,EUR,397.64,open
deal_5939,USD,485.36,lost
deal_5940,GBP,91.03,deleted
deal_5941,GBP,178.13,open
deal_5942,GBP,10.03,open
deal_5943,EUR,779.09,won
deal_5944,EUR,929.68,won
deal_5945,USD,643.58,lost
deal_5946,EUR,847.84,lost
deal_5947,GBP,430.31,won
deal_5948,GBP,686.18,open
deal_5949,USD,867.16,open
deal_5950,USD,838.16,open
deal_5951,EUR,536.42,lost
deal_5952,EUR,525.2,lost
deal_5953,EUR,386.09,deleted
deal_5954,EUR,546.87,deleted
deal_5955,GBP,407.92,won
deal_5956,EUR,481.92,open
deal_5957,USD,115.08,open
deal_5958,EUR,824.77,deleted
deal_5959,EUR,522.08,lost
deal_5960,EUR,960.13,deleted
deal_5961,GBP,831.9,won
deal_5962,EUR,412.14,open
deal_5963,EUR,464.24,lost
deal_5964,USD,468.51,open
deal_5965,USD,784.76,deleted
deal_5966,GBP,75.41,lost
deal_5967,EUR,848.85,lost
deal_5968,GBP,471.45,lost
deal_5969,GBP,548.96,lost
deal_5970,USD,578.8,open
deal_5971,USD,654.86,won
deal_5972,EUR,580.21,open
deal_5973,GBP,84.14,deleted
deal_5974,USD,582.39,lost
deal_5975,EUR,724.08,deleted
deal_5976,GBP,890.12,won
deal_5977,GBP,244.77,deleted
deal_5978,USD,948.45,deleted
deal_5979,GBP,134.97,open
deal_5980,GBP,941.25,won
deal_5981,EUR,678.23,open
deal_5982,EUR,329.92,open
deal_5983,EUR,755.98,won
deal_5984,USD,31.97,lost
deal_5985,GBP,317.76,deleted
deal_5986,EUR,394.67,lost
deal_5987,EUR,508.85,deleted
deal_5988,GBP,948.2,lost
deal_5989,GBP,632.17,won
deal_5990,USD,852.66,open
deal_5991,EUR,820.27,open
deal_5992,GBP,271.19,open
deal_5993,GBP,146.65,lost
deal_5994,GBP,505.54,deleted
deal_5995,GBP,120.9,open
deal_5996,USD,626.94,open
deal_5997,USD,812.39,open
deal_5998,GBP,699.69,lost
deal_5999,USD,909.65,won
deal_6000,EUR,991.97,lost
deal_6001,USD,970.4,deleted
deal_6002,GBP,302.03,lost
deal_6003,GBP,926.01,won
deal_6004,GBP,160.8,open
deal_6005,USD,746.18,won
deal_6006,EUR,229.24,won
deal_6007,USD,101.36,open
deal_6008,GBP,986.99,open
deal_6009,EUR,680.63,won
deal_6010,EUR,885.09,open
deal_6011,GBP,259.01,won
deal_6012,GBP,688.17,won
deal_6013,EUR,723.03,deleted
deal_6014,USD,458.27,won
deal_6015,EUR,352.29,deleted
deal_6016,USD,721.48,open
deal_6017,USD,84.36,lost
deal_6018,GBP,604.34,open
deal_6019,GBP,146.24,open
deal_6020,EUR,967.29,won
deal_6021,GBP,709.92,deleted
deal_6022,USD,373.18,won
deal_6023,EUR,671.61,lost
deal_6024,EUR,655.52,deleted
deal_6025,USD,663.39,deleted
deal_6026,USD,151.16,open
deal_6027,USD,101.25,open
deal_6028,USD,253.3,open
deal_6029,USD,802.12,won
deal_6030,GBP,938.46,lost
deal_6031,GBP,640.37,lost
deal_6032,EUR,19.13,deleted
deal_6033,EUR,740.16,deleted
deal_6034,GBP,701.86,lost
deal_6035,GBP,402.08,won
deal_6036,USD,373.68,lost
deal_6037,GBP,680.34,open
deal_6038,EUR,242.79,open
deal_6039,USD,917.08,won
deal_6040,GBP,672.22,lost
deal_6041,EUR,390.08,open
deal_6042,GBP,537.11,open
deal_6043,EUR,315.08,won
deal_6044,EUR,209.65,lost
deal_6045,EUR,418.99,won
deal_6046,USD,381.33,deleted
deal_6047,GBP,49.2,won
deal_6048,EUR,180.56,lost
deal_6049,USD,607.82,open
deal_6050,GBP,501.48,deleted
deal_6051,GBP,620.93,deleted
deal_6052,EUR,353.53,lost
deal_6053,USD,749.62,won
deal_6054,USD,224.15,won
deal_6055,GBP,131.84,deleted
deal_6056,USD,750.74,deleted
deal_6057,GBP,406.62,deleted
deal_6058,GBP,604.84,open
deal_6059,GBP,673.45,open
deal_6060,EUR,606.53,open
deal_6061,USD,961.0,won
deal_6062,USD,644.73,open
deal_6063,GBP,286.85,deleted
deal_6064,GBP,522.61,deleted
deal_6065,GBP,680.02,deleted
deal_6066,GBP,663.65,lost
deal_6067,GBP,210.76,deleted
deal_6068,USD,80.71,open
deal_6069,USD,631.59,won
deal_6070,USD,534.48,lost
deal_6071,EUR,17.08,won
deal_6072,GBP,787.54,deleted
deal_6073,EUR,432.58,won
deal_6074,GBP,577.86,open
deal_6075,GBP,316.08,won
deal_6076,EUR,718.9,lost
deal_6077,EUR,900.86,deleted
deal_6078,GBP,719.78,open
deal_6079,EUR,914.62,won
deal_6080,GBP,30.73,deleted
deal_6081,USD,343.98,won
deal_6082,USD,345.47,deleted
deal_6083,USD,963.89,deleted
deal_6084,EUR,241.7,open
deal_6085,EUR,504.45,open
deal_6086,USD,130.7,deleted
deal_6087,GBP,197.95,lost
deal_6088,GBP,90.48,won
deal_6089,GBP,572.85,lost
deal_6090,EUR,228.06,deleted
deal_6091,EUR,805.42,deleted
deal_6092,GBP,178.91,deleted
deal_6093,GBP,589.24,won
deal_6094,USD,916.21,open
deal_6095,GBP,130.22,open
deal_6096,GBP,564.49,deleted
deal_6097,EUR,904.87,lost
deal_6098,USD,972.6,deleted
deal_6099,EUR,95.86,deleted
deal_6100,USD,133.33,open
deal_6101,GBP,943.6,deleted
deal_6102,EUR,740.37,deleted
deal_6103,EUR,920.33,open
deal_6104,GBP,644.87,won
deal_6105,GBP,898.65,lost
deal_6106,USD,936.36,lost
deal_6107,EUR,969.88,won
deal_6108,GBP,631.61,lost
deal_6109,USD,365.59,lost
deal_6110,EUR,967.36,deleted
deal_6111,EUR,619.34,open
deal_6112,EUR,901.95,deleted
deal_6113,GBP,500.07,won
deal_6114,EUR,308.93,lost
deal_6115,USD,369.87,deleted
deal_6116,GBP,759.37,lost
deal_6117,EUR,784.14,deleted
deal_6118,GBP,434.89,lost
deal_6119,GBP,197.22,deleted
deal_6120,GBP,76.58,lost
deal_6121,USD,105.85,open
deal_6122,USD,771.8,won
deal_6123,USD,328.93,deleted
deal_6124,EUR,332.6,open
deal_6125,USD,875.24,open
deal_6126,GBP,785.96,deleted
deal_6127,GBP,232.34,won
deal_6128,GBP,981.81,deleted
deal_6129,EUR,24.14,won
deal_6130,USD,390.43,won
deal_6131,GBP,74.0,open
deal_6132,USD,108.64,deleted
deal_6133,USD,175.49,deleted
deal_6134,GBP,271.44,deleted
deal_6135,GBP,523.97,won
deal_6136,GBP,985.01,deleted
deal_6137,USD,733.04,won
deal_6138,USD,691.59,won
deal_6139,GBP,311.59,lost
deal_6140,GBP,72.79,open
deal_6141,USD,181.54,lost
deal_6142,GBP,32.79,won
deal_6143,GBP,37.43,lost
deal_6144,USD,730.36,deleted
deal_6145,EUR,688.88,deleted
deal_6146,GBP,339.2,won
deal_6147,EUR,495.23,deleted
deal_6148,GBP,475.12,won
deal_6149,USD,249.32,open
deal_6150,EUR,138.59,won
deal_6151,USD,786.56,open
deal_6152,GBP,571.55,lost
deal_6153,GBP,52.78,open
deal_6154,GBP,7.07,won
deal_6155,EUR,897.84,won
deal_6156,GBP,367.62,won
deal_6157,GBP,954.6,deleted
deal_6158,GBP,567.52,open
deal_6159,EUR,416.52,won
deal_6160,GBP,218.01,deleted
deal_6161,GBP,744.44,open
deal_6162,EUR,47.22,lost
deal_6163,GBP,789.68,won
deal_6164,USD,905.97,lost
deal_6165,EUR,66.06,lost
deal_6166,GBP,285.97,deleted
deal_6167,USD,812.07,lost
deal_6168,GBP,950.96,deleted
deal_6169,GBP,197.08,deleted
deal_6170,EUR,975.55,won
deal_6171,GBP,327.57,won
deal_6172,GBP,876.08,deleted
deal_6173,USD,106.82,lost
deal_6174,GBP,888.33,open
deal_6175,USD,859.2,lost
deal_6176,GBP,42.03,lost
deal_6177,EUR,30.47,open
deal_6178,USD,796.2,won
deal_6179,EUR,157.71,deleted
deal_6180,GBP,193.82,won
deal_6181,USD,940.86,open
deal_6182,USD,123.83,won
deal_6183,GBP,330.79,lost
deal_6184,GBP,954.37,open
deal_6185,GBP,425.02,lost
deal_6186,USD,576.84,won
deal_6187,EUR,809.02,lost
deal_6188,USD,433.4,won
deal_6189,EUR,425.25,open
deal_6190,GBP,328.86,won
deal_6191,GBP,715.07,open
deal_6192,GBP,827.88,deleted
deal_6193,GBP,36.03,open
deal_6194,EUR,414.57,lost
deal_6195,GBP,218.76,lost
deal_6196,EUR,585.4,won
deal_6197,GBP,653.54,open
deal_6198,EUR,557.35,deleted
deal_6199,EUR,312.56,lost
deal_6200,USD,4.48,won
deal_6201,USD,973.6,deleted
deal_6202,EUR,655.45,won
